,Pathway_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325
hsa00562,Inositol phosphate metabolism - Homo sapiens (human),C11554,C06893,C01277,C00641,C04477,C01243,C19794,C06153,C05981,C19891,C00691,C11556,C04062,C11555,C06892,C03659,C20251,C03546,C00118,C04287,C00222,C01177,C00191,C16737,C00024,C04563,C04006,C21644,C00111,C11557,C04063,C00558,C01284,C04637,C01272,C00137,C01194,C04579,C00092,C19799,C01245,C21643,C01204,C01220,C04549,C03660,C04520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human),G13150,G13046,C00350,G13152,G00145,C00154,G10610,G00143,G00144,G12396,G00148,G10617,G13044,C01194,G00146,G00149,C00346,G13151,G13128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00564,Glycerophospholipid metabolism - Homo sapiens (human),C00641,C05976,C18125,C00269,C18169,C04590,C00350,C00670,C13482,C00513,C04230,C00416,C04438,C03892,C00093,C00588,C03819,C00157,C01210,C06771,C01996,C03372,C00189,C00570,C18168,C00623,C00111,C00344,C00114,C06772,C05974,C22340,C05973,C05980,C01241,C00681,C02737,C04233,C04638,C00084,C01194,C00307,C18129,C20466,C22341,C20518,C00346,C03872,C18059,C04308,C18126,C22342,C01233,C03974,C00040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00565,Ether lipid metabolism - Homo sapiens (human),C01264,C02773,C04598,C03201,C00670,C03715,C04361,C05212,C03968,C04517,C20825,C15647,C03372,C20859,C04635,C03454,C00958,C03820,C04317,C05977,C15646,C01233,C04475,C04756,C15645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00590,Arachidonic acid metabolism - Homo sapiens (human),C14795,C14810,C06315,C00427,C05956,C14732,C14812,C04805,C14823,C05964,C05966,C14780,C14748,C14776,C04577,C13809,C14820,C14773,C02165,C05965,C00696,C02166,C05959,C05960,C14770,C14774,C03577,C14824,C14813,C00157,C05953,C00639,C14778,C05955,C05951,C14808,C14815,C05957,C14811,C02198,C14807,C00584,C14809,C01312,C14749,C05954,C05961,C04742,C14768,C14822,C14814,C05952,C05958,C14781,C14821,C14777,C14772,C14717,C04853,C06462,C06314,C05356,C14779,C04822,C05949,C14769,C14771,C05962,C00219,C05950,C05963,C14794,C00909,C14782,C14775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00591,Linoleic acid metabolism - Homo sapiens (human),C14766,C01595,C14825,C14827,C04056,C07354,C14837,C03242,C14831,C06426,C14826,C07338,C14828,C00157,C14765,C14833,C04717,C14836,C14832,C07289,C20186,C14835,C14767,C14834,C00219,C19937,C14829,C14762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00592,alpha-Linolenic acid metabolism - Homo sapiens (human),C16308,C16338,C16326,C16317,C16324,C01226,C16334,C16330,C16331,C19757,C16322,C16342,C11512,C21924,C16332,C16339,C16335,C04785,C16318,C16344,C00157,C16321,C06427,C16327,C16316,C04672,C16328,C16320,C08491,C16300,C16325,C16336,C21923,C16346,C16319,C16345,C16309,C04780,C16341,C16343,C08492,C16310,C16323,C16311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00600,Sphingolipid metabolism - Homo sapiens (human),C06126,C12126,C12144,C01290,C05681,C02934,C00154,C06128,C02686,C06127,C00195,C00836,C06125,C06124,C00319,C01120,C06062,C00065,C12145,C03640,C02960,C01190,C00550,C00346,C01747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human),G00047,G00068,G00052,G00084,G00058,G00090,G00050,G00043,G00085,G00075,G00059,G00051,G00082,G00072,G00061,G00083,G00044,G00063,G00057,G00062,G00060,G00074,G00046,G00092,G00091,G00087,G00080,G00056,G00055,G00037,G00048,G00067,G00036,G00089,G00077,G00073,G00078,G00076,G00040,G00069,G00038,G00071,G00054,G00081,G00042,G00066,G00079,G00086,G00039,G00088,G00428,G00045,G00889,G00064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human),G00093,G00099,G13080,G00105,G00102,G11492,G00107,G00092,G00103,G00403,G00104,G00181,G00106,G00096,G13081,G00100,G00094,G02977,G00392,G00098,G00097,G00095,G00101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00604,Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human),G00128,G00126,G00117,G00110,G00132,G00123,G00115,G00120,G00116,G00119,G00124,G00121,G00113,G00167,G00127,G00130,G00092,G00111,G00118,G00112,G00125,G00169,G00108,G00114,G00109,G00131,G00166,G00168,G00170,G00129,G00122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00620,Pyruvate metabolism - Homo sapiens (human),C00424,C15972,C00227,C05993,C03248,C01251,C00546,C00022,C02488,C05125,C00024,C16255,C03981,C00469,C00122,C05994,C00033,C00083,C00186,C03451,C00937,C02504,C00058,C00332,C00084,C15973,C00036,C00042,C00074,C00256,C00149,C00068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00630,Glyoxylate and dicarboxylate metabolism - Homo sapiens (human),C01146,C00683,C18026,C00258,C03618,C02405,C00168,C00026,C00798,C00022,C00552,C00160,C00209,C01989,C18324,C00014,C03548,C00048,C00975,C00988,C00100,C00024,C00266,C00007,C00037,C00417,C00027,C00025,C00888,C01990,C00033,C06049,C00158,C03459,C00311,C00631,C00011,C01732,C00058,C06028,C03217,C00091,C01380,C00065,C00332,C00197,C00064,C00313,C00036,C01182,C00898,C00042,C01127,C00136,C03561,C06027,C01213,C04348,C00149,C20238,C00877,C02123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00640,Propanoate metabolism - Homo sapiens (human),C02876,C00683,C00424,C15972,C05979,C02335,C21018,C00479,C00109,C00099,C05983,C05235,C21017,C00804,C00546,C00894,C00222,C05668,C00024,C00100,C05989,C05984,C00583,C00186,C00083,C00033,C00111,C21250,C04225,C01845,C00207,C00164,C02170,C00332,C00132,C17530,C15973,C00827,C04593,C00163,C06002,C01213,C00042,C20783,C01013,C00068,C02225,C00091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00650,Butanoate metabolism - Homo sapiens (human),C00989,C01144,C00232,C06010,C02527,C06143,C00026,C00022,C00810,C01769,C06144,C00497,C20657,C00024,C01089,C03046,C06142,C01412,C00122,C00025,C06146,C03044,C00334,C01384,C02411,C02331,C00164,C00741,C21390,C03058,C00332,C00042,C06145,C00136,C03561,C11062,C02630,C04546,C00246,C00877,C00091,C00356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00670,One carbon pool by folate - Homo sapiens (human),C00415,C00504,C00664,C00234,C03479,C00440,C00143,C00445,C00101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00730,Thiamine metabolism - Homo sapiens (human),C20246,C00003,C15811,C15813,C04327,C04556,C15814,C00082,C20247,C00022,C00118,C20784,C00037,C03028,C00018,C05856,C04752,C01279,C04294,C03373,C15809,C01081,C20267,C15810,C02892,C15812,C00068,C19872,C00097,C11437,C00378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00740,Riboflavin metabolism - Homo sapiens (human),C04332,C00255,C18910,C01304,C00474,C00044,C00016,C01847,C00199,C04732,C01727,C15563,C00061,C01352,C01007,C04454,C05995,C03114,C01268,C15556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00750,Vitamin B6 metabolism - Homo sapiens (human),C00314,C11638,C06054,C00232,C03393,C01215,C04604,C06051,C00971,C06056,C00627,C04690,C00118,C06052,C00279,C00266,C00534,C00018,C00117,C00647,C04106,C04773,C01270,C07335,C00250,C06055,C00064,C06050,C00847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00760,Nicotinate and nicotinamide metabolism - Homo sapiens (human),C00253,C05841,C05843,C00232,C19567,C00003,C16390,C03458,C02295,C05840,C00153,C20381,C02930,C18232,C03056,C04226,C15986,C00022,C01596,C02918,C03150,C03722,C19569,C00455,C01004,C20361,C01056,C16152,C03043,C06178,C00006,C00122,C05380,C15987,C16150,C15523,C00111,C00334,C01185,C21075,C16151,C03652,C01384,C21154,C05842,C01059,C00922,C16159,C00163,C00042,C01297,C00049,C00857,C19631,C01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00770,Pantothenate and CoA biosynthesis - Homo sapiens (human),C00882,C01134,C00183,C00831,C00429,C06010,C00099,C00522,C00054,C01088,C00229,C05665,C00022,C04272,C05944,C00966,C02642,C00010,C03688,C01053,C00141,C00750,C03492,C00864,C00106,C04079,C18911,C04352,C00049,C00097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00780,Biotin metabolism - Homo sapiens (human),C19846,C20373,C20372,C01209,C01037,C20377,C01063,C20375,C01909,C05921,C05552,C00047,C00086,C02656,C20386,C20683,C06250,C20378,C00120,C20384,C01092,C20387,C19673,C20374,C01894,C19845,C20385,C20376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00785,Lipoic acid metabolism - Homo sapiens (human),C02972,C15972,C22160,C16241,C06423,C16238,C15973,C01944,C02051,C05752,C22161,C22159,C02147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00790,Folate biosynthesis - Homo sapiens (human),C03684,C05926,C20562,C21310,C21007,C01304,C15522,C00044,C05927,C05924,C20567,C02587,C19871,C21008,C00415,C00835,C20239,C00268,C09332,C05922,C00156,C05923,C16675,C00272,C02953,C21640,C21485,C00266,C04874,C21065,C04895,C05925,C21094,C20566,C00504,C03541,C01300,C21107,C06313,C18239,C19848,C20248,C04244,C06148,C01217,C00101,C11355,C18802,C21486,C00921,C20559,C15996,C18237,C00568,C04807,C00119,C00251,C20264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00830,Retinol metabolism - Homo sapiens (human),C16682,C16680,C11061,C00376,C03455,C02075,C05915,C00899,C15493,C16681,C00777,C02094,C05914,C16683,C02110,C00778,C05917,C16679,C16677,C05916,C15492,C00473,C21797,C16678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00860,Porphyrin and chlorophyll metabolism - Homo sapiens (human),C11830,C00188,C02463,C05787,C00853,C01079,C21429,C11829,C21582,C05784,C03516,C05785,C05766,C16541,C01708,C00541,C18156,C00037,C02823,C18153,C16243,C05912,C18098,C21284,C00032,C06505,C05793,C05770,C05777,C05769,C11545,C05797,C16244,C06416,C05798,C05775,C21724,C21511,C18157,C11630,C05913,C05780,C11850,C18154,C21428,C16540,C04122,C00500,C22338,C21435,C18162,C11851,C00748,C00025,C05306,C11538,C18021,C18151,C11832,C17401,C05772,C05778,C12147,C00194,C14818,C03114,C18152,C02139,C21835,C05795,C05783,C03029,C20666,C03179,C00992,C05791,C02880,C05789,C16242,C01051,C14819,C02191,C21512,C06507,C06399,C00524,C15670,C03741,C00486,C18155,C02469,C05307,C18161,C05773,C06406,C05768,C18163,C01024,C06503,C18160,C21217,C15672,C05790,C06320,C06407,C21427,C18064,C21510,C11542,C06510,C05779,C02987,C04536,C11242,C06504,C05786,C05781,C03263,C02800,C06408,C11243,C06319,C11831,C22339,C06509,C21723,C06508,C05794,C00430,C05767,C11540,C18022,C05782,C03194,C11543,C00931,C04778,C05774,C06506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00900,Terpenoid backbone biosynthesis - Homo sapiens (human),C18321,C00235,C01126,C16826,C06081,C20848,C02321,C17432,C00448,C05427,C04216,C20345,C00022,C20121,C00118,C11435,C00341,C03461,C20847,C00024,C19852,C01143,C11436,C00353,C05859,C11453,C04146,C00129,C04145,C11434,C01230,C19691,C11811,C00418,C04574,C00332,C01107,C04506,C19760,C19853,C16521,C04748,C20120,C11437,C00356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00910,Nitrogen metabolism - Homo sapiens (human),C00192,C00697,C05361,C06058,C00244,C00887,C00014,C00169,C00488,C00088,C00025,C01417,C00011,C00058,C01563,C00064,C00533,C00726,C00288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
